brand;model;year_from;year_to;engine_volume;fuel_type;oil_ngn_5w30_product;oil_ngn_5w30_article;oil_ngn_5w40_product;oil_ngn_5w40_article;oil_specs;oil_fill_liters;filter_oil_mann;filter_oil_lynx;filter_oil_sufix;filter_air_mann;filter_air_lynx;filter_air_sufix;filter_cabin_mann;filter_cabin_lynx;filter_cabin_sufix;notes;at_type;at_oil_specs;at_oil_fill_liters;at_ngn_product;at_ngn_article;filter_oil_oe;filter_air_oe;filter_cabin_oe;oil_ngn_aline_5w30_product;oil_ngn_aline_5w30_article;oil_ngn_aline_5w40_product;oil_ngn_aline_5w40_article
Renault;Duster;2010;2023;1.6 / 2.0 (Petrol);бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;RN0700/RN0710, 5W-40;4.8-5.4;W 75/3;нет данных;нет данных;C 18 58/2 / C 27 030;нет данных;нет данных;CU 1829;нет данных;нет данных;Заполнено агентом;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Renault;Duster;2010;2023;1.5 dCi (K9K);дизель;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;RN0720, 5W-30;4.5;W 7032;нет данных;нет данных;C 18 58/2 / C 27 030;нет данных;нет данных;CU 1829;нет данных;нет данных;Заполнено агентом;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Renault;Duster;2010;2023;1.3 TCe;бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;RN17, 5W-30;5.5;HU 10 002 z;нет данных;нет данных;C 27 030;нет данных;нет данных;CU 1829;нет данных;нет данных;Заполнено агентом;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Renault;Kaptur;2016;2023;1.6 (H4M) / 2.0 (F4R);бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;RN0700/RN0710, 5W-40;4.3-5.4;W 6025 / W 75/3;нет данных;нет данных;C 27 030;нет данных;нет данных;CU 1829;нет данных;нет данных;Заполнено агентом;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Renault;Kaptur;2016;2023;1.3 TCe (H5Ht);бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;RN17, 5W-30;5.5;HU 10 002 z;нет данных;нет данных;C 27 030;нет данных;нет данных;CU 1829;нет данных;нет данных;Заполнено агентом;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Renault;Logan;2007;2023;1.4 / 1.6 (K7M/K4M/H4M);бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;RN0700, 5W-40;3.3-4.8;W 75/3 / W 6025;нет данных;нет данных;C 2672 / C 27 030;нет данных;нет данных;CU 1829;нет данных;нет данных;Заполнено агентом;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Renault;Sandero;2009;2023;1.4 / 1.6 (K7M/K4M/H4M);бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;RN0700, 5W-40;3.3-4.8;W 75/3 / W 6025;нет данных;нет данных;C 2672 / C 27 030;нет данных;нет данных;CU 1829;нет данных;нет данных;Заполнено агентом;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Renault;Fluence;2010;2017;1.6 / 2.0 (Petrol);бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;RN0700, 5W-40;4.3-4.8;W 75/3 / W 6025;нет данных;нет данных;C 25 115;нет данных;нет данных;CU 26 005;нет данных;нет данных;Заполнено агентом;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Renault;Fluence;2010;2017;1.5 dCi (K9K);дизель;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;RN0720, 5W-30;4.5;W 7032;нет данных;нет данных;C 25 115;нет данных;нет данных;CU 26 005;нет данных;нет данных;Заполнено агентом;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Skoda;Fabia;2007;2015;1.2 MPI / 1.2 TSI;бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;VW 502.00, 5W-30 / 5W-40;2.8-3.9;HU 710 x / W 712/94;нет данных;нет данных;C 21 003 / C 14 130;нет данных;нет данных;CU 26010;нет данных;нет данных;Заполнено агентом;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Skoda;Fabia;2007;2015;1.4 MPI / 1.6 MPI;бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;VW 502.00, 5W-40;3.2-3.6;HU 712/6 x / W 712/94;нет данных;нет данных;C 21 003 / C 14 130;нет данных;нет данных;CU 26010;нет данных;нет данных;Заполнено агентом;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Skoda;Karoq;2019;2023;1.4 TSI / 1.6 MPI;бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;VW 502.00, 5W-40;4.0-4.2;W 712/95;нет данных;нет данных;C 27 009;нет данных;нет данных;CU 26 009;нет данных;нет данных;Заполнено агентом;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Skoda;Kodiaq;2016;2023;1.4 TSI / 2.0 TSI;бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;VW 502.00, 5W-40;4.5-5.7;W 712/95 / HU 6002 z;нет данных;нет данных;C 27 009 / C 30 005;нет данных;нет данных;CU 26 009;нет данных;нет данных;Заполнено агентом;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Skoda;Kodiaq;2016;2023;2.0 TDI;дизель;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;VW 507.00, 5W-30;4.7;HU 7020 z;нет данных;нет данных;C 30 005;нет данных;нет данных;CU 26 009;нет данных;нет данных;Заполнено агентом;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Lexus;RX 330;2003;2006;3.3 (3MZ-FE);бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;API SL / 5W-30;4.7;W 712/83;нет данных;нет данных;C 26 128;нет данных;нет данных;CU 22 032;нет данных;нет данных;Заполнено агентом (коррекция);нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Lexus;RX 300;2003;2006;3.0 (1MZ-FE);бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;API SL / 5W-30;4.7;W 712/83;нет данных;нет данных;C 26 128;нет данных;нет данных;CU 22 032;нет данных;нет данных;Заполнено агентом (коррекция);нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Kia;Rio II (JB);2005;2011;1.4 (G4EE) / 1.6 (G4ED);бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;API SM / ACEA A3;3.3;W 811/80;нет данных;нет данных;C 25 016;нет данных;нет данных;CU 24 013;нет данных;нет данных;Заполнено агентом (коррекция);нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Lexus;NX 200;2014;2021;2.0 (3ZR-FAE);бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;API SN / 0W-20;4.2;HU 6006 z;нет данных;нет данных;C 22 031;нет данных;нет данных;CU 1919;нет данных;нет данных;Заполнено агентом (Казань-Топ);нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Lexus;NX 300 / 200t;2014;2021;2.0 Turbo (8AR-FTS);бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;API SN / 0W-20;4.9;HU 7019 z;нет данных;нет данных;C 22 031;нет данных;нет данных;CU 1919;нет данных;нет данных;Заполнено агентом (Казань-Топ);нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Toyota;Camry (XV40);2006;2011;2.4 (2AZ-FE);бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;API SN / 5W-30;4.3;W 610/9;нет данных;нет данных;C 24 010;нет данных;нет данных;CU 1919;нет данных;нет данных;Заполнено агентом (Казань-Топ);АКПП (U250E/U660E);Toyota ATF WS;3.5 (частично) / 7.5 (полно);NGN ATF WS;V182575131;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Toyota;Camry (XV40);2006;2011;3.5 (2GR-FE);бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;API SN / 5W-30;6.1;HU 7019 z;нет данных;нет данных;C 24 010;нет данных;нет данных;CU 1919;нет данных;нет данных;Заполнено агентом (Казань-Топ);АКПП (U250E/U660E);Toyota ATF WS;3.5 (частично) / 7.5 (полно);NGN ATF WS;V182575131;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Volkswagen;Passat B6;2005;2010;1.8 TSI (BZB/CDAA);бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;VW 502 00 / 505 00;4.7;W 719/45;нет данных;нет данных;C 35 154;нет данных;нет данных;CUK 2939;нет данных;нет данных;Заполнено агентом (Казань-Топ);нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Volkswagen;Transporter T5;2009;2015;2.0 TDI (CAAB/CAAC);дизель;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;VW 507.00;7.0;HU 7008 z;нет данных;нет данных;C 37 001;нет данных;нет данных;CU 2852;нет данных;нет данных;Заполнено агентом (Batch 3 + AT);DSG-7 (DQ500);VW G 052 182;7.6;NGN DSG FLUID;V272085346;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Volkswagen;Transporter T6;2015;2024;2.0 TDI (CXFA/CXHA);дизель;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;VW 507.00;7.4;HU 7008 z;нет данных;нет данных;C 37 001;нет данных;нет данных;FP 2852;нет данных;нет данных;Заполнено агентом (Batch 3 + AT);DSG-7 (DQ500);VW G 052 182;7.6;NGN DSG FLUID;V272085346;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Renault;Logan I;2004;2015;1.4 (K7J) / 1.6 (K7M);бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;RN0700 / 5W-40;3.3;W 75/3;нет данных;нет данных;C 2672/1;нет данных;нет данных;CU 1829;нет данных;нет данных;Заполнено агентом (Batch 4);МКПП (JH3);75W-80 GL-4;3.1;NGN 75W-80 GL-4;V172085842;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
Renault;Logan II;2014;2022;1.6 (K7M/K4M);бензин;NGN PROFI 5W-30;V172085301;NGN GOLD 5W-40;V172085302;RN0700 / 0710;3.3-4.8;W 75/3;нет данных;нет данных;C 27 030;нет данных;нет данных;CU 22 011;нет данных;нет данных;Заполнено агентом (Batch 4);АКПП (DP2);Renaultmatic D3 Syn;6.0;NGN ATF UNIVERSAL;V272085309;нет данных;нет данных;нет данных;NGN A-LINE 5W-30;V182575117;NGN A-LINE 5W-40;V182575120
